id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
2364,1182,2365,461,346,73036000,3936,1,0,28,0,0
2365,1182,2364,346,461,26964000,1643,7,0,90,0,0
2366,1183,2367,349,461,9833000,4581,6,0,40,0,0
2367,1183,2366,461,349,90165000,4395,8,0,56,0,0
2368,1184,2369,54,477,46867000,3189,7,10,19,0,0
2369,1184,2368,477,54,53133000,2938,6,0,38,0,0
2370,1185,2371,478,326,69562420,4133,4,0,53,0,1
2371,1185,2370,326,478,30435580,2811,9,0,62,0,2
2372,1186,2373,479,355,29698000,3530,3,10,73,0,0
2373,1186,2372,355,479,70301000,4993,2,1000,87,0,0
2374,1187,2375,479,342,67256629,1383,7,0,72,0,1
2375,1187,2374,342,479,32742371,1512,2,0,70,0,0
2376,1188,2377,358,480,61410000,4409,3,0,68,0,0
2377,1188,2376,480,358,38590000,4234,1,0,76,0,0
2378,1189,2379,58,480,25899000,2189,1,0,93,0,0
2379,1189,2378,480,58,74099000,1908,1,0,56,0,0
2380,1190,2381,356,481,25251000,4107,6,0,91,0,0
2381,1190,2380,481,356,74748000,1043,8,0,89,0,1
2382,1191,2383,109,482,53527000,3252,4,0,67,0,0
2383,1191,2382,482,109,46473000,4832,5,0,83,0,0
2384,1192,2385,482,332,24734000,3719,8,0,30,0,0
2385,1192,2384,332,482,75264000,1941,9,10,82,0,0
2386,1193,2387,46,482,48161000,2689,7,0,26,0,0
2387,1193,2386,482,46,51840000,1846,5,0,32,0,0
2388,1194,2389,352,482,77326000,2292,9,0,71,0,0
2389,1194,2388,482,352,22677000,4348,8,10,13,0,0
2390,1195,2391,258,50,86881000,3232,4,1000,76,0,0
2391,1195,2390,50,258,13117000,1715,5,0,39,0,0
2392,1196,2393,352,477,82254000,2810,5,0,36,0,0
2393,1196,2392,477,352,17746000,2961,3,0,21,0,0
2394,1197,2395,483,466,66030372,1875,3,10,36,0,1
2395,1197,2394,466,483,33968628,2705,2,0,37,0,0
2396,1198,2397,139,484,90645648,3830,1,0,54,0,0
2397,1198,2396,484,139,9354352,1707,3,10,92,0,1
2398,1199,2399,484,347,66261026,1268,1,10,67,0,1
2399,1199,2398,347,484,33737974,4849,6,10,76,0,0
2400,1200,2401,342,484,96528000,3985,4,0,35,0,0
2401,1200,2400,484,342,3471000,4252,8,0,86,0,0
2402,1201,2403,484,282,92960000,4734,9,10,14,0,0
2403,1201,2402,282,484,7039000,2588,5,10,97,0,0
2404,1202,2405,485,486,4651000,3454,4,0,45,0,0
2405,1202,2404,486,485,95348000,2627,6,0,22,0,0
2406,1203,2407,487,350,51810387,4982,3,10,12,0,2
2407,1203,2406,350,487,48189613,3383,1,10,84,0,1
2408,1204,2409,488,130,15340000,3595,6,0,41,0,0
2409,1204,2408,130,488,84658000,2610,9,0,79,0,0
2410,1205,2411,488,334,40200000,3201,7,10,22,0,0
2411,1205,2410,334,488,59800000,4125,1,0,83,0,0
2412,1206,2413,488,350,74414344,2044,2,0,36,0,0
2413,1206,2412,350,488,25584656,1906,1,0,61,0,1
2414,1207,2415,488,345,43164000,3826,3,0,78,0,0
2415,1207,2414,345,488,56837000,4842,1,0,47,0,0
2416,1208,2417,488,22,7867000,3425,5,0,39,0,0
2417,1208,2416,22,488,92133000,4722,8,0,89,0,0
2418,1209,2419,488,26,67183000,4683,6,0,85,0,0
2419,1209,2418,26,488,32819000,2109,4,0,73,0,0
2420,1210,2421,488,40,52149000,1091,7,0,91,0,0
2421,1210,2420,40,488,47851000,4406,6,0,87,0,0
2422,1211,2423,488,348,39470000,2116,9,10,94,0,0
2423,1211,2422,348,488,60530000,2839,7,0,59,0,0
2424,1212,2425,263,489,33232000,3711,9,10,49,0,0
2425,1212,2424,489,263,66767000,4321,2,0,72,0,0
2426,1213,2427,490,350,62506000,1167,8,0,74,0,0
2427,1213,2426,350,490,37495000,3063,3,1000,70,0,0
2428,1214,2429,354,490,31404000,3493,2,0,29,0,0
2429,1214,2428,490,354,68594000,4526,1,0,18,0,0
2430,1215,2431,24,490,63712000,2304,8,0,92,0,0
2431,1215,2430,490,24,36288000,4707,8,0,58,0,0
2432,1216,2433,354,491,73346189,1919,7,10,18,0,0
2433,1216,2432,491,354,26653811,2264,7,0,26,0,1
2434,1217,2435,492,354,67213000,3703,9,0,88,0,0
2435,1217,2434,354,492,32788000,3482,7,10,63,0,0
2436,1218,2437,492,40,41653000,2722,8,100,53,0,0
2437,1218,2436,40,492,58346000,1996,7,0,16,0,0
2438,1219,2439,492,347,27413000,1828,2,0,49,0,0
2439,1219,2438,347,492,72586000,2346,8,0,29,0,0
2440,1220,2441,358,492,98055000,2116,7,10,19,0,0
2441,1220,2440,492,358,1946000,4908,1,10,36,0,0
2442,1221,2443,492,8,83343000,2834,7,0,61,0,0
2443,1221,2442,8,492,16656000,3511,4,10,21,0,0
2444,1222,2445,353,492,54418000,1758,2,0,78,0,0
2445,1222,2444,492,353,45580000,2523,5,0,22,0,0
2446,1223,2447,492,334,53569000,3653,7,10,38,0,0
2447,1223,2446,334,492,46430000,4318,3,0,44,0,0
2448,1224,2449,493,359,23451000,4118,7,100,96,0,0
2449,1224,2448,359,493,76549000,2705,6,0,89,0,0
2450,1225,2451,358,493,73098000,2554,7,0,76,0,0
2451,1225,2450,493,358,26903000,3940,1,0,21,0,0
2452,1226,2453,493,334,81106265,2093,4,10,80,0,0
2453,1226,2452,334,493,18892735,1149,5,1000,64,0,1
2454,1227,2455,493,6,40677000,2111,3,0,71,0,0
2455,1227,2454,6,493,59320000,4457,4,0,56,0,0
2456,1228,2457,492,58,83477000,3123,2,0,38,0,0
2457,1228,2456,58,492,16522000,2909,7,0,45,0,0
2458,1229,2459,492,345,68893000,1710,1,0,51,0,0
2459,1229,2458,345,492,31104000,1032,9,0,76,0,0
2460,1230,2461,54,494,82809472,1711,8,0,11,0,1
2461,1230,2460,494,54,17189528,4982,3,0,93,0,2
2462,1231,2463,358,495,77489185,4678,3,100,26,0,1
2463,1231,2462,495,358,22509815,4149,8,10,41,0,0
2464,1232,2465,87,496,25701244,1401,2,0,55,0,1
2465,1232,2464,496,87,74298756,3749,9,10,35,0,0
2466,1233,2467,497,354,88508000,1028,6,0,15,0,0
2467,1233,2466,354,497,11492000,3444,5,0,71,0,0
2468,1234,2469,498,326,77155544,4434,3,10,58,0,1
2469,1234,2468,326,498,22843456,4470,6,0,90,0,0
2470,1235,2471,451,334,58524000,3438,1,0,52,0,0
2471,1235,2470,334,451,41476000,4125,3,10,83,0,0
2472,1236,2473,352,499,36587754,1012,1,0,33,0,0
2473,1236,2472,499,352,63411246,1615,2,0,33,0,1
2474,1237,2475,500,359,61700000,4243,6,0,18,0,0
2475,1237,2474,359,500,38300000,2064,5,0,93,0,0
2476,1238,2477,352,500,17328000,4101,2,0,31,0,0
2477,1238,2476,500,352,82670000,1979,5,0,53,0,0
2478,1239,2479,54,501,33481282,1740,7,0,84,0,1
2479,1239,2478,501,54,66519718,1160,8,0,23,0,2
2480,1240,2481,242,184,52522000,4601,3,0,92,0,0
2481,1240,2480,184,242,47477000,1946,9,0,74,0,0
2482,1241,2483,156,502,47620000,3624,1,0,96,0,0
2483,1241,2482,502,156,52381000,1728,6,0,66,0,0
2484,1242,2485,16,502,29353000,4082,7,1000,28,0,0
2485,1242,2484,502,16,70647000,1660,6,0,86,0,0
2486,1243,2487,503,326,2600000,3660,3,0,82,0,0
2487,1243,2486,326,503,97399000,4379,7,0,72,0,0
2488,1244,2489,502,326,34202000,4906,7,10,14,0,0
2489,1244,2488,326,502,65796000,1337,5,0,84,0,0
2490,1245,2491,352,173,70320000,2238,1,0,51,0,0
2491,1245,2490,173,352,29678000,3278,6,0,28,0,0
2492,1246,2493,87,173,63717000,1081,5,100,92,0,0
2493,1246,2492,173,87,36283000,3967,3,10,52,0,0
2494,1247,2495,54,504,20565584,1071,1,10,77,0,1
2495,1247,2494,504,54,79432416,2193,2,0,34,0,0
2496,1248,2497,24,505,46266000,1736,8,0,44,0,0
2497,1248,2496,505,24,53733000,4080,5,0,76,0,0
2498,1249,2499,359,502,89974000,4711,8,0,15,0,0
2499,1249,2498,502,359,10026000,2082,7,0,18,0,0
2500,1250,2501,506,46,98106323,1884,2,0,55,0,0
2501,1250,2500,46,506,1894677,4122,2,10,32,0,1
2502,1251,2503,353,502,78936000,1659,1,100,40,0,0
2503,1251,2502,502,353,21062000,3862,4,0,25,0,0
2504,1252,2505,502,355,59355000,1945,9,0,80,0,0
2505,1252,2504,355,502,40645000,4598,6,0,34,0,0
2506,1253,2507,507,1,38802418,3057,7,0,55,0,0
2507,1253,2506,1,507,61196582,4995,9,0,27,0,2
2508,1254,2509,508,342,6328000,4535,8,0,53,0,0
2509,1254,2508,342,508,93670000,1966,5,0,60,0,0
2510,1255,2511,508,355,24490000,2187,6,0,86,0,0
2511,1255,2510,355,508,75511000,4133,3,0,90,0,0
2512,1256,2513,265,509,44612000,1929,8,0,34,0,0
2513,1256,2512,509,265,55389000,4761,3,10,75,0,0
2514,1257,2515,462,359,48044705,1167,2,0,21,0,0
2515,1257,2514,359,462,51955295,2747,6,0,32,0,1
2516,1258,2517,54,509,79739000,3239,3,0,33,0,0
2517,1258,2516,509,54,20259000,3032,9,10,88,0,0
2518,1259,2519,326,278,31772441,2681,1,1000,76,0,1
2519,1259,2518,278,326,68228559,3552,9,10,64,0,0
2520,1260,2521,392,355,51287675,3603,3,0,95,0,0
2521,1260,2520,355,392,48710325,1710,2,0,39,0,1
2522,1261,2523,510,326,74608000,2469,9,0,48,0,0
2523,1261,2522,326,510,25391000,4605,8,0,11,0,0
2524,1262,2525,353,392,65290000,2794,1,0,86,0,0
2525,1262,2524,392,353,34709000,1371,6,0,46,0,0
2526,1263,2527,511,348,49855000,2372,6,0,11,0,0
2527,1263,2526,348,511,50144000,1736,1,10,52,0,0
2528,1264,2529,512,513,18652820,3738,4,10,33,0,1
2529,1264,2528,513,512,81348180,2243,3,10,84,0,0
2530,1265,2531,246,513,83586000,2690,2,0,29,0,0
2531,1265,2530,513,246,16413000,1498,2,10,79,0,0
2532,1266,2533,490,347,23534000,4976,8,10,99,0,0
2533,1266,2532,347,490,76466000,3642,3,0,62,0,0
2534,1267,2535,498,513,66845085,3525,8,0,79,0,0
2535,1267,2534,513,498,33154915,4002,3,0,84,0,2
2536,1268,2537,343,514,18132000,4103,6,0,42,0,0
2537,1268,2536,514,343,81868000,4773,1,0,27,0,0
2538,1269,2539,58,515,5744000,3574,9,0,22,0,0
2539,1269,2538,515,58,94255000,4992,5,0,18,0,0
2540,1270,2541,87,516,18229000,4464,3,0,78,0,0
2541,1270,2540,516,87,81772000,4221,1,0,23,0,0
2542,1271,2543,517,348,24817000,1992,3,1000,50,0,0
2543,1271,2542,348,517,75182000,1598,8,0,90,0,0
2544,1272,2545,391,513,6072000,3430,9,0,36,0,0
2545,1272,2544,513,391,93926000,2362,6,0,99,0,0
2546,1273,2547,513,518,81433858,3598,3,0,20,0,0
2547,1273,2546,518,513,18566142,4317,2,1000,90,0,2
2548,1274,2549,87,519,56054398,4863,9,0,55,0,0
2549,1274,2548,519,87,43945602,2212,8,100,60,0,1
2550,1275,2551,519,115,31084000,2600,1,0,79,0,0
2551,1275,2550,115,519,68915000,4317,6,10,95,0,0
2552,1276,2553,519,520,65776000,4368,2,0,28,0,0
2553,1276,2552,520,519,34226000,2926,5,10,69,0,0
2554,1277,2555,519,27,49514000,1293,2,10,49,0,0
2555,1277,2554,27,519,50485000,3047,1,10,17,0,0
2556,1278,2557,501,296,72529000,4840,8,0,92,0,0
2557,1278,2556,296,501,27470000,4204,3,0,10,0,0
2558,1279,2559,342,521,90714000,4393,7,0,71,0,0
2559,1279,2558,521,342,9284000,2655,3,10,39,0,0
2560,1280,2561,87,522,33092045,1555,5,0,20,0,0
2561,1280,2560,522,87,66907955,3349,7,0,69,0,1
2562,1281,2563,46,522,59076370,1747,4,0,67,0,1
2563,1281,2562,522,46,40922630,4214,1,0,29,0,0
2564,1282,2565,501,359,38965000,3959,1,0,88,0,0
2565,1282,2564,359,501,61035000,3158,1,0,46,0,0
2566,1283,2567,523,513,54820911,1243,1,10,34,0,2
2567,1283,2566,513,523,45179089,1135,7,0,27,0,1
2568,1284,2569,513,524,43726000,2269,3,10,41,0,0
2569,1284,2568,524,513,56274000,3699,2,0,41,0,0
2570,1285,2571,130,525,33459000,3323,1,0,46,0,0
2571,1285,2570,525,130,66542000,1704,2,0,75,0,0
2572,1286,2573,54,526,50249128,1379,1,100,77,0,2
2573,1286,2572,526,54,49750872,3678,2,0,69,0,0
2574,1287,2575,510,332,22814037,2690,3,0,15,0,0
2575,1287,2574,332,510,77185963,1122,8,1000,94,0,2
2576,1288,2577,510,334,90639000,3707,4,10,58,0,0
2577,1288,2576,334,510,9363000,3749,3,100,35,0,0
2578,1289,2579,510,342,44147000,3412,3,0,65,0,0
2579,1289,2578,342,510,55853000,1580,9,0,63,0,0
2580,1290,2581,510,358,78613000,3901,2,10,35,0,0
2581,1290,2580,358,510,21387000,2275,1,0,68,0,0
2582,1291,2583,513,527,6108000,1371,8,0,33,0,0
2583,1291,2582,527,513,93890000,2574,2,0,26,0,0
2584,1292,2585,510,356,98585000,1084,9,0,85,0,0
2585,1292,2584,356,510,1413000,1028,7,0,49,0,0
2586,1293,2587,510,352,33408000,2517,5,0,98,0,0
2587,1293,2586,352,510,66591000,3073,9,0,25,0,0
2588,1294,2589,510,347,73117000,4946,7,0,87,0,0
2589,1294,2588,347,510,26884000,2446,7,0,72,0,0
2590,1295,2591,510,54,89319630,3133,2,100,81,0,1
2591,1295,2590,54,510,10682370,1339,8,0,43,0,1
2592,1296,2593,528,374,40914000,4936,7,100,65,0,0
2593,1296,2592,374,528,59087000,4703,7,1000,94,0,0
2594,1297,2595,529,384,32252210,3957,2,0,25,0,1
2595,1297,2594,384,529,67747790,2490,4,0,79,0,0
2596,1298,2597,529,513,25387000,1563,3,0,16,0,0
2597,1298,2596,513,529,74612000,1815,2,0,51,0,0
2598,1299,2599,530,354,44897000,2693,5,0,49,0,0
2599,1299,2598,354,530,55102000,2394,5,0,17,0,0
2600,1300,2601,87,502,33138000,3970,7,0,79,0,0
2601,1300,2600,502,87,66863000,3494,6,0,23,0,0
2602,1301,2603,54,531,67964014,3539,7,0,49,0,1
2603,1301,2602,531,54,32034986,1481,5,0,91,0,3
2604,1302,2605,526,344,94541000,3873,7,0,66,0,0
2605,1302,2604,344,526,5457000,4465,9,0,38,0,0
2606,1303,2607,54,530,39833000,3112,9,0,45,0,0
2607,1303,2606,530,54,60166000,4174,8,0,35,0,0
2608,1304,2609,513,518,8069000,3401,7,10,23,0,0
2609,1304,2608,518,513,91930000,4023,2,100,62,0,0
2610,1305,2611,530,33,76839000,4874,8,0,32,0,0
2611,1305,2610,33,530,23161000,2662,3,10,27,0,0
2612,1306,2613,513,532,58017000,1488,4,0,38,0,0
2613,1306,2612,532,513,41980000,3878,6,10,33,0,0
2614,1307,2615,358,502,92394000,4141,8,10,27,0,0
2615,1307,2614,502,358,7607000,2745,2,0,93,0,0
2616,1308,2617,219,533,64531000,4822,6,0,85,0,0
2617,1308,2616,533,219,35468000,3713,9,0,39,0,0
2618,1309,2619,10,332,35169000,4355,9,0,12,0,0
2619,1309,2618,332,10,64832000,3882,3,0,17,0,0
2620,1310,2621,54,534,31102201,1766,7,0,61,0,2
2621,1310,2620,534,54,68898799,4044,8,0,70,0,0
2622,1311,2623,513,535,21943000,3537,3,0,74,0,0
2623,1311,2622,535,513,78055000,2929,2,0,49,0,1
2624,1312,2625,87,449,85675000,4101,1,0,34,0,0
2625,1312,2624,449,87,14325000,1863,8,0,16,0,0
2626,1313,2627,371,26,57989000,3170,2,0,19,0,0
2627,1313,2626,26,371,42010000,2164,1,0,74,0,0
2628,1314,2629,87,86,81335000,3638,3,10,98,0,0
2629,1314,2628,86,87,18667000,1086,8,0,47,0,0
2630,1315,2631,360,513,52194561,2835,6,0,31,0,1
2631,1315,2630,513,360,47804439,2702,3,0,54,0,2
2632,1316,2633,536,345,12321000,3865,4,0,43,0,0
2633,1316,2632,345,536,87678000,1767,2,0,51,0,0
2634,1317,2635,536,227,57136000,2268,8,10,53,0,0
2635,1317,2634,227,536,42867000,1873,1,0,36,0,0
2636,1318,2637,87,537,66042351,3876,4,10,67,0,0
2637,1318,2636,537,87,33957649,1882,9,10,59,0,2
2638,1319,2639,46,537,58613000,1614,5,0,10,0,0
2639,1319,2638,537,46,41385000,2275,4,1000,67,0,3
2640,1320,2641,54,538,99096000,1527,9,0,70,0,0
2641,1320,2640,538,54,902000,2367,8,0,43,0,0
2642,1321,2643,539,252,49939000,3009,8,0,95,0,0
2643,1321,2642,252,539,50060000,3275,2,0,82,0,0
2644,1322,2645,539,345,82398000,3609,2,0,32,0,0
2645,1322,2644,345,539,17602000,4906,3,0,94,0,0
2646,1323,2647,539,177,81971087,2684,9,10,38,0,1
2647,1323,2646,177,539,18028913,2376,3,10,65,0,1
2648,1324,2649,539,41,80340000,3225,2,0,77,0,0
2649,1324,2648,41,539,19659000,3381,3,0,43,0,0
2650,1325,2651,540,350,67485000,1168,8,0,83,0,0
2651,1325,2650,350,540,32513000,2025,1,0,20,0,0
2652,1326,2653,540,355,76405520,4845,1,0,43,0,0
2653,1326,2652,355,540,23594480,1660,7,0,60,0,1
2654,1327,2655,219,215,61302000,4863,6,0,47,0,0
2655,1327,2654,215,219,38697000,4747,8,100,38,0,0
2656,1328,2657,87,541,3482000,2090,7,0,26,0,0
2657,1328,2656,541,87,96516000,4269,3,0,78,0,0
2658,1329,2659,542,189,15014000,2808,3,0,61,0,0
2659,1329,2658,189,542,84986000,2541,9,0,44,0,0
2660,1330,2661,513,543,89697000,2287,9,1000,22,0,0
2661,1330,2660,543,513,10301000,4434,9,0,75,0,0
2662,1331,2663,79,400,64890000,4475,2,10,86,0,0
2663,1331,2662,400,79,35109000,2825,6,10,63,0,0
2664,1332,2665,150,482,73120000,1398,7,0,19,0,0
2665,1332,2664,482,150,26879000,3353,2,100,96,0,0
2666,1333,2667,513,19,14721000,3761,3,0,85,0,0
2667,1333,2666,19,513,85278000,3693,7,10,65,0,0
2668,1334,2669,2,467,89160000,2341,4,0,43,0,0
2669,1334,2668,467,2,10839000,2359,9,0,87,0,0
2670,1335,2671,54,62,4002000,1445,5,0,91,0,0
2671,1335,2670,62,54,95999000,1526,9,0,21,0,0
2672,1336,2673,2,533,19193000,3271,5,0,77,0,0
2673,1336,2672,533,2,80807000,1730,6,0,90,0,0
2674,1337,2675,24,544,54869108,3936,8,10,19,0,1
2675,1337,2674,544,24,45128892,4430,4,0,75,0,2
2676,1338,2677,545,46,20812000,1766,4,0,35,0,0
2677,1338,2676,46,545,79187000,4261,7,0,93,0,0
2678,1339,2679,546,212,66529000,2622,2,0,73,0,0
2679,1339,2678,212,546,33469000,2455,6,0,71,0,0
2680,1340,2681,502,513,14469000,4918,4,0,16,0,0
2681,1340,2680,513,502,85532000,4060,8,0,84,0,0
2682,1341,2683,502,281,82031000,2615,4,0,27,0,0
2683,1341,2682,281,502,17970000,2584,3,0,33,0,0
2684,1342,2685,2,547,39473524,4640,5,0,50,0,1
2685,1342,2684,547,2,60525476,4870,9,0,47,0,0
2686,1343,2687,548,345,26481000,2535,6,0,82,0,0
2687,1343,2686,345,548,73518000,2097,1,10,57,0,0
2688,1344,2689,410,335,36659000,3307,4,0,84,0,0
2689,1344,2688,335,410,63341000,4505,3,0,84,0,0
2690,1345,2691,54,549,10887698,1259,4,10,12,0,3
2691,1345,2690,549,54,89111302,1189,7,10,33,0,0
2692,1346,2693,549,58,44341000,2386,5,0,85,0,0
2693,1346,2692,58,549,55657000,4864,3,0,78,0,0
2694,1347,2695,549,87,40993388,4391,8,10,70,0,0
2695,1347,2694,87,549,59005612,1630,3,0,23,0,1
2696,1348,2697,550,326,37116000,3594,5,0,30,0,0
2697,1348,2696,326,550,62884000,4796,4,0,38,0,0
2698,1349,2699,87,551,28804000,3273,5,0,86,0,0
2699,1349,2698,551,87,71194000,2665,2,0,31,0,0
2700,1350,2701,58,551,44993000,3270,9,10,19,0,0
2701,1350,2700,551,58,55007000,1184,2,0,25,0,0
2702,1351,2703,10,551,21000000,3963,5,100,94,0,0
2703,1351,2702,551,10,79000000,1413,4,0,95,0,0
2704,1352,2705,551,227,49570000,2202,8,10,64,0,0
2705,1352,2704,227,551,50430000,1781,3,0,86,0,0
2706,1353,2707,54,552,11263062,1555,9,0,88,0,1
2707,1353,2706,552,54,88733938,1209,9,0,88,0,0
2708,1354,2709,552,340,40090000,2592,3,0,66,0,0
2709,1354,2708,340,552,59910000,4941,9,0,54,0,0
2710,1355,2711,553,513,71276282,3912,6,0,40,0,1
2711,1355,2710,513,553,28723718,1001,4,100,11,0,0
2712,1356,2713,513,281,60376920,1157,3,10,40,0,1
2713,1356,2712,281,513,39622080,1174,9,0,35,0,1
2714,1357,2715,27,554,58202000,1984,3,10,11,0,0
2715,1357,2714,554,27,41799000,1666,5,0,19,0,0
2716,1358,2717,288,513,13855109,1252,6,0,88,0,0
2717,1358,2716,513,288,86144891,1258,1,0,66,0,1
2718,1359,2719,555,556,3627000,2740,3,10,43,0,0
2719,1359,2718,556,555,96372000,3487,6,10,21,0,0
2720,1360,2721,16,554,19266606,1323,8,0,18,0,0
2721,1360,2720,554,16,80731394,3655,9,100,55,0,1
2722,1361,2723,87,557,55329863,4890,7,10,73,0,0
2723,1361,2722,557,87,44671137,4692,5,0,24,0,1
2724,1362,2725,511,513,5688000,3748,9,0,61,0,0
2725,1362,2724,513,511,94312000,2060,1,10,84,0,0
2726,1363,2727,511,359,86233000,4404,6,0,43,0,0
2727,1363,2726,359,511,13767000,4663,5,0,22,0,0
2728,1364,2729,511,296,52808000,1884,9,0,30,0,0
2729,1364,2728,296,511,47193000,4141,4,0,85,0,0
2730,1365,2731,513,558,90336758,1849,8,0,56,0,0
2731,1365,2730,558,513,9662242,1194,3,1000,78,0,1
2732,1366,2733,266,282,14379000,3286,5,0,82,0,0
2733,1366,2732,282,266,85620000,4205,6,0,23,0,0
2734,1367,2735,511,344,12494000,4228,7,0,12,0,0
2735,1367,2734,344,511,87505000,3554,9,1000,40,0,0
2736,1368,2737,511,356,29247000,3733,9,10,38,0,0
2737,1368,2736,356,511,70753000,3180,8,0,46,0,0
2738,1369,2739,559,513,55149965,4350,5,100,16,0,0
2739,1369,2738,513,559,44850035,1601,1,0,40,0,1
2740,1370,2741,511,355,81148000,1650,3,0,80,0,0
2741,1370,2740,355,511,18853000,4441,7,0,10,0,0
2742,1371,2743,511,334,12852000,3969,2,10,26,0,0
2743,1371,2742,334,511,87148000,2905,8,10,80,0,0
2744,1372,2745,560,326,81158000,2766,7,1000,86,0,0
2745,1372,2744,326,560,18842000,1970,1,0,58,0,0
2746,1373,2747,511,561,34625035,1379,7,0,95,0,1
2747,1373,2746,561,511,65376965,3533,8,10,55,0,0
2748,1374,2749,513,281,24934000,3663,5,0,24,0,0
2749,1374,2748,281,513,75066000,4349,9,0,86,0,0
2750,1375,2751,562,457,98697573,4306,9,0,96,0,1
2751,1375,2750,457,562,1300427,3067,2,100,76,0,1
2752,1376,2753,360,513,48681000,3606,7,10,71,0,0
2753,1376,2752,513,360,51319000,3267,2,0,18,0,0
2754,1377,2755,513,563,30184000,4320,6,10,82,0,0
2755,1377,2754,563,513,69816000,1925,6,0,97,0,0
2756,1378,2757,513,295,96070000,3971,7,0,47,0,0
2757,1378,2756,295,513,3926000,3463,9,0,89,0,0
2758,1379,2759,349,564,40864551,2636,6,0,85,0,1
2759,1379,2758,564,349,59134449,1111,5,0,68,0,0
2760,1380,2761,565,513,65680000,2187,4,0,51,0,0
2761,1380,2760,513,565,34320000,3202,9,0,39,0,0
2762,1381,2763,557,332,61751641,3375,5,0,20,0,0
2763,1381,2762,332,557,38246359,3410,3,0,18,0,1
2764,1382,2765,566,360,49444000,1795,9,10,70,0,0
2765,1382,2764,360,566,50556000,4355,5,0,13,0,0
2766,1383,2767,98,79,93390000,2730,9,0,37,0,0
2767,1383,2766,79,98,6610000,2677,1,0,46,0,0
2768,1384,2769,515,326,16030000,1812,1,0,28,0,0
2769,1384,2768,326,515,83971000,1982,3,10,40,0,0
2770,1385,2771,87,539,19613000,4474,9,0,76,0,0
2771,1385,2770,539,87,80387000,1236,9,0,43,0,0
2772,1386,2773,539,346,621000,2410,9,0,96,0,0
2773,1386,2772,346,539,99379000,4503,5,0,16,0,0
2774,1387,2775,539,326,27608000,2376,1,0,20,0,0
2775,1387,2774,326,539,72391000,1965,8,0,54,0,0
2776,1388,2777,54,539,25163000,2754,8,0,48,0,0
2777,1388,2776,539,54,74837000,2705,9,0,57,0,0
2778,1389,2779,276,266,18527000,3623,1,10,16,0,0
2779,1389,2778,266,276,81471000,2598,4,0,91,0,0
2780,1390,2781,567,513,87275313,3071,1,0,35,0,1
2781,1390,2780,513,567,12723687,3415,7,0,90,0,2
2782,1391,2783,192,547,4966000,4459,1,0,58,0,0
2783,1391,2782,547,192,95034000,1706,3,0,94,0,0
2784,1392,2785,547,77,75593000,3805,8,0,95,0,0
2785,1392,2784,77,547,24405000,3661,2,0,13,0,0
2786,1393,2787,513,547,3814000,3348,4,0,59,0,0
2787,1393,2786,547,513,96186000,2323,7,0,92,0,0
2788,1394,2789,334,568,54420712,2913,6,10,44,0,1
2789,1394,2788,568,334,45577288,1044,3,1000,64,0,3
2790,1395,2791,95,569,85220000,3354,3,10,70,0,0
2791,1395,2790,569,95,14781000,3410,5,100,51,0,0
2792,1396,2793,46,569,4611112,4407,8,0,41,0,1
2793,1396,2792,569,46,95387888,3157,1,0,13,0,0
2794,1397,2795,98,569,13430000,3470,2,10,92,0,0
2795,1397,2794,569,98,86571000,1875,6,100,55,0,0
2796,1398,2797,58,569,90671000,4722,7,0,10,0,0
2797,1398,2796,569,58,9330000,4769,2,1000,95,0,0
2798,1399,2799,513,398,74332358,1690,2,10,82,0,1
2799,1399,2798,398,513,25666642,2967,2,0,56,0,0
2800,1400,2801,54,570,18641000,4249,3,0,17,0,0
2801,1400,2800,570,54,81360000,1055,5,100,55,0,0
2802,1401,2803,571,2,69906516,4183,5,0,76,0,2
2803,1401,2802,2,571,30092484,1799,8,0,56,0,0
2804,1402,2805,511,528,9524000,1054,6,0,32,0,0
2805,1402,2804,528,511,90476000,1388,1,0,18,0,0
2806,1403,2807,360,281,25864000,2027,2,0,92,0,0
2807,1403,2806,281,360,74135000,3863,7,0,42,0,0
2808,1404,2809,513,572,958821,2775,1,0,60,0,1
2809,1404,2808,572,513,99042179,2911,2,1000,70,0,1
2810,1405,2811,566,356,21743341,1790,5,0,95,0,3
2811,1405,2810,356,566,78256659,4899,3,10,42,0,0
2812,1406,2813,566,340,28578000,2173,7,0,44,0,0
2813,1406,2812,340,566,71422000,2107,6,0,47,0,0
2814,1407,2815,43,337,1393000,1657,7,10,50,0,0
2815,1407,2814,337,43,98606000,4835,2,1000,50,0,0
2816,1408,2817,573,346,2840000,3240,4,0,10,0,0
2817,1408,2816,346,573,97160000,3630,3,10,24,0,0
2818,1409,2819,573,355,90706000,3821,4,10,49,0,0
2819,1409,2818,355,573,9293000,1372,2,1000,39,0,0
2820,1410,2821,539,40,66949000,2853,7,0,93,0,0
2821,1410,2820,40,539,33050000,4344,5,0,64,0,0
2822,1411,2823,539,219,49071689,1016,8,10,58,0,3
2823,1411,2822,219,539,50927311,4696,3,0,98,0,0
2824,1412,2825,33,539,21828000,2957,7,10,14,0,0
2825,1412,2824,539,33,78171000,4033,3,10,84,0,0
2826,1413,2827,24,539,25559000,4396,8,0,67,0,0
